           0.       3.69541         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      111.7566         INDEF      113.9538         INDEF    -0.7802438         INDEF         INDEF            0.     -1.419157         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF
     13.79347    0.06166359   2.281006E-4   0.002867181   0.002027403     0.1774451   0.005236799      81.15514     0.9378968      111.4523    0.04284405      113.7857    0.03750797  -0.007502532   2.322864E-4    0.03096108      1.927163      3.024928   0.004023748   0.004008772      106.3721      111.5232     -5.067069     -5.118413         495         593   0.002436224   0.003154144  -0.001474315   0.003129319    0.01194882   0.002805673   -0.00495485    0.00276471          79           0          10           0   6.556158E-7            2.
     13.93141    0.06071485   2.194591E-4   0.002758558   0.001950595     0.1794253   0.005078909      80.84169     0.8929772      111.4599    0.04202644      113.7833    0.03646366  -0.007381774   2.235880E-4    0.03028919      1.931963      3.041763   0.003931681   0.003917382      106.7383      112.3162       -5.0708     -5.126106         501         609   0.001968421   0.003040016  -0.001942778   0.003042901    0.01079581   0.002743064  -0.004657812   0.002730507          79           0          10           0   2.833593E-6            2.
     14.07072    0.05974441   2.164483E-4   0.002737878   0.001935972     0.1812919   0.004993091      80.44226     0.8731333       111.464    0.04181168      113.7779    0.03636784  -0.007299067   2.238282E-4    0.03066532      1.936775      3.059257   0.003940647   0.003926371       107.214       112.899     -5.075629     -5.131725         509         621   0.002429631   0.002997334  -0.002556012   0.002988759   0.009902713   0.002757353  -0.003831368   0.002735901          80           0          10           0   2.031090E-6            2.
     14.21143    0.05881898   2.009565E-4   0.002557758   0.001808608     0.1836119   0.004624556      80.20379     0.8026718      111.4575    0.03921418      113.7768    0.03417262  -0.007207231   2.092945E-4    0.02903952      1.941598      3.076206   0.003715687   0.003703251      107.5668      113.4755     -5.079195     -5.137255         515         633   0.001923963   0.002796935  -0.002532502    0.00277822   0.008388818   0.002605616  -0.003782429   0.002579495          81           0          10           0   2.377498E-6            2.
     14.35354    0.05792415   2.102911E-4   0.002676568    0.00189262     0.1860635   0.004825459      80.01399     0.8209097      111.4513    0.04140818      113.7733    0.03575512  -0.007163778   2.107205E-4    0.02941472      1.946434      3.092851   0.003949034   0.003934494      108.3843      114.5936     -5.087416     -5.147901         529         657   0.002270672   0.002901242  -0.002623357   0.002905854   0.007783854    0.00275122  -0.003022459    0.00274809          81           0          10           0   1.928932E-6            2.
     14.49708     0.0569271   1.997638E-4   0.002558224   0.001808938     0.1875009   0.004565025      79.78475     0.7738226      111.4362    0.03962823      113.7697    0.03428977  -0.007095537   2.041641E-4    0.02877359      1.951282      3.111702   0.003816679   0.003803346      108.4999      114.9514     -5.088574     -5.151286         531         665   0.001970334   0.002766811  -0.001910112   0.002761881   0.006922027   0.002645124  -0.002604657   0.002634821          82           0          10           0   2.603513E-7            2.
     14.64205    0.05586835   2.013331E-4   0.002593995   0.001834232     0.1883298   0.004588017      79.74477     0.7767511      111.4341    0.04026847      113.7625    0.03490425  -0.007026182   1.947447E-4      0.027717      1.956142      3.132085   0.003919736   0.003905653      109.2932      115.3111     -5.096482     -5.154678         545         673   0.002062499    0.00279328  -0.001650998   0.002780555   0.006997643   0.002671838  -0.002576246   0.002654598          83           0          10           0   2.095695E-6            2.
     14.78847    0.05494612   1.919216E-4   0.002487588    0.00175899     0.1903249   0.004339591      79.65643     0.7302034      111.4164    0.03855848      113.7608    0.03346562  -0.006980471   1.863565E-4    0.02669684      1.961014      3.150157   0.003798927   0.003785915      109.9493      115.6592     -5.102981      -5.15795         557         681   0.002037316   0.002656326  -0.001668265   0.002635535   0.006597323   0.002548862  -0.001958446   0.002524382          84           0          10           0   1.583769E-7            2.
     14.93635    0.05401659   1.846927E-4    0.00239389   0.001692736     0.1920805    0.00417491      79.76754     0.6908047       111.404     0.0375192      113.7564    0.03225783  -0.006927507   1.802971E-4    0.02602626      1.965899      3.168682   0.003718677   0.003706007      110.4997      116.3374     -5.108402     -5.164299         567         697   0.001994386   0.002540902  -0.001290394   0.002543115   0.006764121   0.002424875  -0.001743459   0.002422136          84           0          10           0   2.331434E-7            2.
     15.08572    0.05310359   1.917067E-4    0.00249955   0.001767449     0.1938108   0.004303236       79.8213     0.7085441      111.3897    0.03914322      113.7533    0.03368988  -0.006879627   1.828961E-4    0.02658518      1.970795       3.18719   0.003926696   0.003912484      110.9304       117.176     -5.112627     -5.172097         575         717   0.001535831   0.002634632  -0.001727107    0.00262933   0.007087098   0.002518595  -0.001174895   0.002507453          85           0          10           0   7.920569E-7            2.
     15.23657    0.05208364   1.930681E-4   0.002532064    0.00179044     0.1942589   0.004332148      79.94553     0.7132825       111.369     0.0398295      113.7449    0.03432018  -0.006801527   1.759628E-4    0.02587107      1.975704      3.208247   0.004032175   0.004017212      111.4498      117.8372     -5.117699     -5.178205         585         733    0.00190885   0.002655613   -0.00191403   0.002644772   0.007324748   0.002533374  -0.001251232   0.002517009          86           0          10           0   5.178094E-7            2.
     15.38894    0.05112755   1.953574E-4   0.002576941   0.001822172     0.1951923   0.004373533      80.08778     0.7186084      111.3547    0.04066456      113.7453    0.03506925  -0.006732463   1.716700E-4    0.02549884      1.980625      3.228363   0.004156615   0.004140604      112.4947       118.465     -5.127831     -5.183975         605         749   0.001586282   0.002683469  -0.002836183   0.002667276   0.008052549   0.002540032  -0.001132234   0.002516828          87           0          10           0   2.357267E-7            2.
     15.54283    0.05009028   1.976317E-4   0.002606941   0.001843386     0.1957964   0.004474682      80.24276      0.726315      111.3339    0.04202738      113.7435    0.03590924  -0.006617028   1.680304E-4    0.02539363      1.985558      3.250617   0.004292122   0.004275432       112.907      118.7701     -5.131803     -5.186768         613         757   0.001698065   0.002713386  -0.003462109    0.00272329   0.008733009    0.00254821  -7.061426E-4   0.002547792          87           0          10           0   2.917273E-8            2.
     15.69826    0.04903722   2.019775E-4   0.002679534   0.001894717     0.1960942   0.004621454      80.36063     0.7503987      111.3284    0.04386346      113.7431    0.03751638  -0.006473041   1.698798E-4     0.0262442      1.990503      3.273685   0.004481222   0.004462835      113.3013      119.5002     -5.135587     -5.193421         621         777   0.001675136   0.002803076  -0.003987176   0.002809097   0.009373567   0.002620718  -9.736822E-4   0.002614348          88           0          10           0   1.633298E-7            2.
     15.85524     0.0479381   2.063234E-4   0.002752697   0.001946451     0.1962041   0.004782741      80.49508     0.7773109      111.3246     0.0458631      113.7402    0.03926294  -0.006318923   1.659873E-4    0.02626828      1.995461      3.298298   0.004682984   0.004663074      113.8834      120.0714     -5.141151     -5.198599         633         793   0.001611181   0.002888598  -0.005125155   0.002891852    0.01032636   0.002676574  -8.686924E-4   0.002664262          89           0          10           0   4.144361E-7            2.
     16.01379     0.0467418   2.057382E-4   0.002760268   0.001951804      0.195265   0.004878789      80.47009     0.7967654      111.3219    0.04720394      113.7308    0.04046825  -0.006119678   1.615663E-4    0.02640111      2.000431      3.325737   0.004789406   0.004768512      114.3525      120.2196     -5.145614     -5.199939         643         797   0.002193891   0.002946328  -0.005010526   0.002947387    0.01024699   0.002744028  -9.768652E-4   0.002730517          90           0          10           0   4.038190E-7            2.
     16.17393    0.04558541   2.009312E-4    0.00271071   0.001916761     0.1946316   0.004878519      80.71838     0.7995539      111.3183    0.04765147      113.7311    0.04088101  -0.005919062   1.576376E-4     0.0266322      2.005413      3.352935   0.004796239    0.00477522      115.2663      121.3515     -5.154255     -5.210113         663         829    0.00213741   0.002947335  -0.005005869   0.002946448    0.01067154   0.002730718  -9.525617E-4   0.002713868          91           0          10           0   5.544714E-7            2.
     16.33567    0.04447566   1.942498E-4   0.002634932   0.001863179     0.1943424   0.004813961      80.74919      0.790629      111.3153    0.04747949      113.7239    0.04077037   -0.00573996   1.563155E-4    0.02723285      2.010408      3.379694   0.004752457    0.00473171      115.9979      121.8869     -5.161125     -5.214893         679         845   0.003196356    0.00290161  -0.004863324   0.002897741    0.01061045   0.002685085  -0.001252845   0.002665487          92           0          10           0   1.916142E-6            2.
     16.49902    0.04333737   1.865675E-4   0.002544441   0.001799192     0.1937873   0.004721469      81.06809     0.7777816      111.3123    0.04701687      113.7181    0.04038811   -0.00556643   1.562384E-4    0.02806797      2.015415      3.407844   0.004684063   0.004664127      116.5998      122.4063     -5.166745      -5.21951         693         861   0.003754809   0.002843561  -0.004497963   0.002837536     0.0107193   0.002622555  -8.467609E-4   0.002599926          93           0          10           0   1.025322E-6            2.
     16.66401     0.0423051   1.854998E-4   0.002543446   0.001798488     0.1936748   0.004758466      81.18527     0.7847981       111.316    0.04785929      113.7131    0.04113225  -0.005434802   1.570167E-4    0.02889097      2.020435      3.434018    0.00477113   0.004750477       116.951      122.9124      -5.17001     -5.223989         701         877   0.004514651   0.002868377  -0.003884892   0.002858757   0.009645193   0.002692851  -0.001029151   0.002671184          94           0          10           0   1.132515E-7            2.
     16.83065    0.04123373   1.811483E-4   0.002496958   0.001765616     0.1932463   0.004731139      81.46317     0.7820898      111.3119    0.04804807      113.7138      0.041304   -0.00528584   1.581046E-4    0.02991097      2.025467      3.461869   0.004780339   0.004759524      117.6215      123.1649     -5.176217     -5.226217         717         885   0.004875895   0.002851013  -0.003528154   0.002839452   0.008977585    0.00270074  -7.619700E-4   0.002679112          95           0          10           0   4.236629E-6            2.
     16.99896    0.04030515   1.718546E-4   0.002381288   0.001683825     0.1944269   0.004520045       81.6861     0.7441264       111.319    0.04643462      113.7117    0.03990653   -0.00518471   1.575321E-4    0.03038398      2.030512      3.486599   0.004639261   0.004619627      118.1851      123.2819     -5.181406     -5.227248         731         889   0.005355986   0.002725126   -0.00298215   0.002708916   0.008346006   0.002589833  -7.060780E-4   0.002566168          96           0          10           0   1.111729E-6            2.
     17.16895    0.03936441   1.616021E-4   0.002250857   0.001591596     0.1955075    0.00428423       81.7102     0.7026271      111.3162    0.04450912      113.7188    0.03825128   -0.00508209   1.522716E-4     0.0299624      2.035569      3.512241   0.004466479   0.004448138       118.747      124.5941     -5.186557     -5.238744         745         933   0.004963716   0.002599863   -0.00212547    0.00258124   0.007352838    0.00249161  -6.705632E-5   0.002468235          97           0          10           0   9.873087E-7            2.
     17.34064    0.03853159   1.692148E-4   0.002356889   0.001666573     0.1973574   0.004506505      81.73323     0.7266538       111.327    0.04735897      113.7206    0.04031255  -0.005018628   1.514045E-4     0.0301685      2.040639      3.535458   0.004778528   0.004757687      119.0606      125.0477      -5.18942      -5.24269         753         949   0.004808743   0.002731154  -0.001238423   0.002735389   0.006816008   0.002642032   5.373001E-4    0.00264263          97           0          10           0   6.957022E-7            2.
     17.51404    0.03766619   1.660158E-4    0.00232422   0.001643472      0.198737   0.004415379      81.64548      0.708475      111.3276    0.04693778      113.7266    0.03995524   -0.00496275   1.442965E-4    0.02907591      2.045722      3.560121   0.004796005   0.004775042      119.9697      125.7368     -5.197679     -5.248656         777         973   0.003801882   0.002701428   1.842105E-4   0.002703613   0.005954215   0.002632673   8.999225E-4   0.002632443          98           0          10           0   1.671121E-6            2.
     17.68918    0.03693892   1.591803E-4   0.002239865   0.001583824     0.2014558   0.004201225      81.37543     0.6674476      111.3256    0.04524143      113.7326    0.03850552  -0.004928275   1.403380E-4    0.02847609      2.050817       3.58129   0.004688864   0.004668765      120.4199      125.7368     -5.201746     -5.248656         789         973    0.00331268   0.002585572   0.001354726    0.00258316   0.005154436   0.002529215   0.001436593   0.002525329          99           0          10           0   1.694255E-6            2.
     17.86608     0.0361542   1.535917E-4   0.002172115   0.001535917     0.2033516   0.004047205      81.13216     0.6385797      111.3127    0.04410775      113.7451    0.03753907  -0.004871179   1.288855E-4    0.02645878      2.055925      3.604603   0.004622317   0.004602571      120.8546      126.3567     -5.205658     -5.253996         801         997   0.003218031   0.002486917   0.002861331    0.00248226   0.004866422   0.002432182   0.001757447   0.002425943         100           0          10           0   5.026541E-6            2.
     18.04474    0.03539601   1.542172E-4   0.002191839   0.001549864     0.2048464   0.004037055      80.75993     0.6335278      111.2986    0.04450138      113.7571    0.03788323  -0.004842109   1.221634E-4    0.02522938      2.061046      3.627614   0.004740839   0.004720046       121.284      127.3013     -5.209509     -5.262083         813        1033   0.003188389   0.002468646   0.004233096   0.002462856   0.004080281     0.0024314   0.001178514   0.002423706         101           0          10           0   6.206993E-7            2.
     18.22518    0.03457595   1.546168E-4    0.00220837   0.001561554     0.2060943    0.00406197      80.33723     0.6345177      111.2827     0.0452735      113.7692    0.03855437  -0.004766786   1.203564E-4    0.02524897      2.066179      3.653065   0.004866086   0.004844459      121.9219      127.5019     -5.215204     -5.263792         831        1041   0.003021633    0.00245806   0.005926502   0.002452863   0.003823653   0.002427113   6.630231E-4   0.002417789         102           0          10           0   9.990940E-7            2.
     18.40743    0.03374034   1.592983E-4   0.002286361   0.001616701     0.2071792   0.004212024      79.98611     0.6552857      111.2669    0.04746049      113.7804    0.04042542  -0.004680599   1.165365E-4    0.02489777      2.071325      3.679626   0.005138272   0.005113903      122.5438      128.1872     -5.220728     -5.269612         849        1069   0.003251771   0.002520856   0.007373432    0.00251612   0.003698702   0.002493351   1.795472E-4   0.002482679         103           0          10           0   1.292020E-6            2.
     18.59151    0.03287306   1.761558E-4   0.002540555   0.001796444     0.2077501   0.004712896      79.59163     0.7315157      111.2597    0.05365106      113.7849    0.04571715  -0.004575522   1.221884E-4     0.0267048      2.076484        3.7079   0.005833652   0.005802545      122.8069      128.5582     -5.223057      -5.27275         857        1085   0.003638903   0.002817223   0.008516908   0.002813153   0.003273621   0.002797363  -1.360508E-4   0.002785673         104           0          10           0   3.780727E-7            2.
     18.77742    0.03191547   1.798823E-4   0.002606742   0.001843245     0.2073834   0.004938996       79.3483     0.7673227      111.2493    0.05674863      113.7909    0.04837191  -0.004416807   1.249930E-4     0.0282994      2.081656      3.739997   0.006136721   0.006102337      123.2552      128.9233     -5.227013     -5.275829         871        1101   0.003354781   0.002933058   0.009665321   0.002934048   0.003492177   0.002912092  -7.743214E-5   0.002901478         105           0          10           0   1.613742E-6            2.
      18.9652    0.03092591   1.888779E-4   0.002750104   0.001944617     0.2067784   0.005347075      79.23572     0.8321274      111.2394    0.06199933      113.7852    0.05284892  -0.004245638   1.289982E-4    0.03038371      2.086841      3.774194   0.006651374   0.006610905      124.1424      129.2827     -5.234801     -5.278851         899        1117   0.002878883   0.003200152   0.009784558   0.003204394   0.003667274   0.003179632   2.782448E-4   0.003170708         106           0          10           0   4.912835E-7            2.
     19.15485    0.03000245   1.897496E-4   0.002775798   0.001962786     0.2068052   0.005504364      79.21856     0.8560489      111.2481    0.06445959       113.775    0.05492106  -0.004102498   1.319465E-4    0.03216247      2.092039      3.807108   0.006888421   0.006845171      124.8111      130.0372     -5.240633     -5.285169         921        1153   0.002083004   0.003324996   0.009199527   0.003330579   0.004014225   0.003302346   5.216323E-4   0.003294409         107           0          10           0   9.465082E-7            2.
      19.3464    0.02906448   1.803874E-4   0.002651143   0.001874641     0.2066297   0.005379483      79.13127     0.8366136      111.2476    0.06360576      113.7623    0.05417659  -0.003952764   1.280412E-4    0.03239283      2.097249      3.841594   0.006759515    0.00671784      125.2704      130.6774     -5.244622     -5.290502         937        1185   0.001452567   0.003287314   0.007458028   0.003291541   0.004611814   0.003258547   3.576900E-4    0.00325226         108           0          10           0   1.931162E-6            2.
     19.53986    0.02812335   1.741338E-4   0.002571055    0.00181801     0.2059891   0.005345346      79.08764     0.8326008       111.262    0.06378037      113.7527    0.05430617  -0.003806723   1.224957E-4    0.03217877      2.102473      3.877332   0.006743554   0.006701861      125.7254       130.993     -5.248558      -5.29312         953        1201   7.928078E-4   0.003298877   0.005462492   0.003302984   0.005849638   0.003254095  -2.860097E-4   0.003249581         109           0          10           0   1.953671E-6            2.
     19.73526    0.02720439   1.648814E-4   0.002445587   0.001729291     0.2050329   0.005187952      78.84178     0.8101985      111.2882    0.06243311      113.7437    0.05316586  -0.003683579   1.158517E-4    0.03145086      2.107709      3.913402   0.006600518   0.006560579      126.1669      131.4448     -5.252363     -5.296858         969        1225   9.746403E-4   0.003215541   0.003575066   0.003221615   0.007524387   0.003139214  -8.416942E-4   0.003135871         110           0          10           0   1.041457E-6            2.
     19.93261    0.02633336   1.513661E-4   0.002255303    0.00159474     0.2042142   0.004867184      78.40716     0.7616618      111.3272    0.05907259       113.734    0.05032827  -0.003574584   1.057562E-4    0.02958559      2.112959      3.948734   0.006259003   0.006222908      126.7985      131.8203     -5.257785     -5.299955         993        1245   0.002179604   0.003013637   0.002238102   0.003022051   0.009288861   0.002885963  -0.001544076   0.002882412         111           0          10           0   2.665950E-6            2.
     20.13194    0.02539158   1.370714E-4   0.002060635   0.001457089     0.2018442   0.004571406      78.12409     0.7273079      111.3589    0.05590215      113.7454     0.0480193  -0.003410807   2.195045E-4    0.06435558      2.118222      3.988276   0.005877093   0.005845341      127.3687      132.4591     -5.262657     -5.305205        1015        1281   0.002819359   0.002840308   0.002002947   0.002827402    0.01214748   0.002689443  -0.002725738   0.002571198         113           0          10           0   3.353588E-6            2.
     20.33326    0.02447985   1.388031E-4   0.002095881   0.001482012     0.1986292   0.004645504      77.54243     0.7471802      111.3981    0.05712496       113.763    0.04913694  -0.003383802   1.934373E-4    0.05716567      2.123497      4.027978   0.006173762   0.006138769      128.1111      132.8857     -5.268967     -5.308695        1045        1305   0.004241087   0.002849087    0.00274266   0.002842328    0.01387209   0.002600876   -0.00454579   0.002490909         114           0          10           0   7.773065E-6            2.
     20.53659    0.02354957   1.429824E-4   0.002168436   0.001533316     0.1951381   0.005108275      77.08839      0.831607      111.4342    0.06315374      113.7804    0.05438035  -0.003157595   1.955112E-4    0.06191776      2.128786      4.070043    0.00661222   0.006572131      128.6866      133.1664     -5.273833     -5.310987        1069        1321    0.00467056   0.003098431   0.004159477    0.00310573    0.01566015   0.002798232  -0.006999134   0.002669842         115           0          10           0   7.181332E-7            2.
     20.74196    0.02280619   1.468134E-4   0.002245812   0.001588029     0.1953626   0.005416335      76.71651     0.8874136      111.4385    0.06766269      113.7919    0.05867558  -0.003014538   1.681090E-4     0.0557661      2.134089      4.104868   0.007012098   0.006966837      129.0133      133.6995     -5.276586     -5.315324        1083        1353   0.004658293   0.003296263   0.005605243   0.003287247    0.01572229    0.00296275  -0.008357012   0.002857548         117           0          10           0   4.333170E-6            2.
     20.94938     0.0220808   1.479815E-4   0.002273336   0.001607491     0.1958604   0.005544247      76.55762     0.9053463      111.4506    0.06997238      113.7968    0.06062198  -0.002938315   1.645511E-4    0.05600188      2.139404      4.139963   0.007301055    0.00725198      129.6462      133.9598     -5.281899     -5.317436        1111        1369   0.004471444   0.003357666   0.006850177   0.003360051    0.01386874   0.003060751  -0.009385367   0.002998992         118           0          10           0   2.708418E-6            2.
     21.15887    0.02141746   1.532772E-4   0.002364645   0.001672057     0.1972491   0.005986055      76.47077     0.9708515      111.4589    0.07640773      113.8039    0.06610318  -0.002786394   1.611879E-4    0.05784821      2.144732       4.17308   0.007798215   0.007742498       129.977      134.5065     -5.284666     -5.321858        1127        1405   0.003329413   0.003639142   0.007468347   0.003650719    0.01268534   0.003395727  -0.009744197   0.003356186         119           0          10           0   5.679991E-6            2.
     21.37046    0.02077389   1.453912E-4   0.002252391   0.001592681     0.1985809   0.005905593      76.56324     0.9514818      111.4785    0.07624827      113.8117    0.06583758   -0.00264856   1.577272E-4    0.05955206      2.150074      4.206205   0.007625568   0.007572207      130.5819      134.9313     -5.289707     -5.325282        1155        1433   0.002019372   0.003586154   0.008115854   0.003610272    0.01039899   0.003377411   -0.01021104   0.003370804         120           0          10           0   2.804064E-6            2.
     21.58416    0.02010401   1.402849E-4    0.00218232   0.001543133     0.1994726   0.006341895      76.70283      1.016685      111.4966    0.08278626      113.8264    0.07133989  -0.002354357   1.561535E-4    0.06632534      2.155429      4.241794   0.007602648   0.007550064      130.9404      135.3824     -5.292684     -5.328906        1173        1465   7.655933E-4   0.003853665   0.008803473   0.003894585   0.007351865   0.003669621   -0.01167583   0.003717422         121           0          10           0   6.440222E-6            2.
         21.8     0.0194304   1.292192E-4   0.002018468   0.001427273     0.2000709    0.00581613      76.75291     0.9287177       111.509    0.07672804      113.8437    0.06600362   -0.00234071   1.260446E-4    0.05384887      2.160798      4.278796    0.00724485   0.007196439      131.3676      135.5713      -5.29622     -5.330419        1195        1481   2.184745E-4   0.003534636   0.008013971   0.003562995   0.003141873    0.00332795   -0.01272997   0.003396853         122           0          10           0   6.065413E-6            2.
       22.018     0.0188567   1.335857E-4    0.00209521   0.001481537     0.2015589   0.006183662      76.88859      0.980212      111.5274    0.08253374      113.8686    0.07083547  -0.002249728   1.293584E-4    0.05749957       2.16618      4.311336   0.007718895   0.007664573      131.6758      136.0654     -5.298765      -5.33437        1211        1517  -8.188954E-4   0.003776891    0.00774451   0.003808027  -3.692463E-4   0.003559608   -0.01381823   0.003653422         123           0          10           0   1.269975E-5            2.
     22.23818    0.01838197   1.322753E-4   0.002083073   0.001472955      0.204424   0.006222772      77.11235     0.9743303      111.5616    0.08417244      113.8858    0.07202765  -0.002183242   1.317334E-4    0.06033841      2.171575       4.33902   0.007841021   0.007785054      131.9445      136.6678     -5.300978     -5.339166        1225        1565   -0.00111312   0.003830846   0.006851651   0.003857595  -0.003463673   0.003599564   -0.01416466   0.003699878         124           0          10           0   2.070195E-5            2.
     22.46057    0.01792405   1.364769E-4    0.00215789   0.001525858     0.2068562   0.006080384      77.40848     0.9419581      111.6021    0.08331799      113.8997    0.07107527    -0.0022756   1.357526E-4    0.05965571      2.176984       4.36641   0.008298431   0.008235758      132.6096      136.8657     -5.306437     -5.340736        1261        1581  -0.002085612   0.003767018    0.00563673    0.00378602  -0.004915016   0.003556343   -0.01313833   0.003636983         125           0          10           0   5.334638E-6            2.
     22.68517    0.01756163   1.288651E-4    0.00204567   0.001446507     0.2104301   0.005840714      77.79785     0.8917776      111.6479    0.08119364      113.9082    0.06900468  -0.002203761   1.276128E-4    0.05790681      2.182406      4.388588   0.007996295   0.007938008      132.9618      137.2931     -5.309317     -5.344121        1281        1617   -0.00215084   0.003646034   0.004622463   0.003658014  -0.005831944   0.003425732   -0.01302041   0.003496895         126           0          10           0   3.891033E-6            2.
     22.91202    0.01716793   1.273363E-4   0.002029407   0.001435007     0.2139461   0.005702673      78.13467     0.8585221      111.6688    0.08041479      113.9063    0.06809396  -0.002197558   1.251127E-4     0.0569326      2.187841      4.413206   0.008082819   0.008023477      133.2744      137.6611     -5.311867     -5.347028        1299        1649  -0.001999669   0.003590887     0.0030198   0.003596173  -0.004804402   0.003404991   -0.01206054   0.003467126         127           0          10           0   2.372330E-6            2.
     23.14114    0.01675653   1.281180E-4   0.002049888    0.00144949     0.2168743   0.005868045      78.46392     0.8729556      111.6705    0.08387917      113.9143    0.07077783  -0.002119223   1.272081E-4    0.06002583      2.193291      4.439539   0.008333349   0.008269776      133.5038      138.0624     -5.313735     -5.350189        1313        1685  -0.001650726   0.003712066    0.00282776   0.003718084  -0.004487063   0.003571844   -0.01071607   0.003624348         128           0          10           0   4.669046E-7            2.
     23.37255    0.01627898   1.278282E-4   0.002053225   0.001451849     0.2191062   0.005793728      78.67691     0.8537397      111.6538    0.08387131      113.9177    0.07055342    -0.0021146   1.254768E-4    0.05933831      2.198754      4.470932   0.008559195    0.00849225      134.0403      138.5034     -5.318088     -5.353651        1345        1725  -0.001238845   0.003673044   0.003011908   0.003682415    -0.0042378   0.003588517  -0.008126996   0.003619472         129           0          10           0   1.995984E-6            2.
     23.60628    0.01578389   1.294485E-4   0.002087294    0.00147594     0.2205672    0.00635854      78.84812     0.9304486      111.6371    0.09313045       113.919    0.07812212  -0.001929136   1.261749E-4    0.06540488       2.20423      4.504465   0.008941247   0.008868031      134.4452      138.8211     -5.321363     -5.356139        1371        1757  -0.001269909   0.004023966   0.004669114   0.004045904  -0.005154447   0.003977865  -0.005739859    0.00399446         130           0          10           0   2.046688E-6            2.
     23.84234    0.01518626   1.244155E-4   0.002021513   0.001429426     0.2202532   0.006627842       78.9885     0.9760117      111.6046    0.09806349      113.9234     0.0826207  -0.001756984   1.190101E-4    0.06773546       2.20972      4.546373   0.008931528   0.008858941      134.7554      139.0748     -5.323865     -5.358121        1391        1781  -0.002228508   0.004195382   0.006604402    0.00420682  -0.006350883   0.004171745  -0.002212316   0.004144798         132           0          10           0   7.147037E-6            2.
     24.08076    0.01452098   1.206481E-4    0.00196771   0.001391381     0.2167927   0.007077152      79.24969      1.051543      111.5917     0.1053335      113.9164    0.08859366  -0.001590561   1.095825E-4    0.06889546      2.215224       4.59501   0.009058706   0.008983477      135.1614      139.3915     -5.327131      -5.36059        1419        1813  -0.003159374   0.004430131   0.007614584   0.004466667  -0.008969965   0.004396779   9.376861E-5   0.004366152         133           0          10           0   5.340363E-6            2.
     24.32157    0.01387014   1.219424E-4   0.002003718   0.001416842     0.2104128    0.00740109      79.91463       1.12934      111.5688     0.1105341      113.8873    0.09340888  -0.001533823   1.166161E-4    0.07602972      2.220741      4.644797    0.00958795   0.009503566      135.8748       139.883     -5.332847     -5.364412        1469        1861  -0.004163192   0.004614667   0.006581449     0.0046394   -0.01069159   0.004580189  -4.939013E-4    0.00451808         135           0          10           0   8.484008E-6            2.
     24.56479    0.01316171   1.116427E-4   0.001854747   0.001311504     0.1991544   0.006913795      80.76405      1.112011       111.538     0.1030911      113.8476    0.08820035  -0.001506147   1.041404E-4    0.06914359      2.226272      4.701719    0.00924892   0.009170723      136.5643      140.1765     -5.338343     -5.366688        1521        1893  -0.004884206   0.004290887   0.002708239   0.004270535   -0.01122283   0.004232083  -0.002572336   0.004154881         138           0          10           0   2.145081E-6            2.
     24.81043    0.01253219   1.080871E-4   0.001802173   0.001274329     0.1938304   0.006712948        80.744      1.098933      111.5451     0.1004614      113.8263    0.08587634  -0.001501527   1.012957E-4     0.0674618      2.231817      4.754932   0.009404746   0.009324195      137.0321      140.5484     -5.342055     -5.369565        1557        1933  -0.003902409   0.004117506  -0.001845997   0.004126022  -0.009109821    0.00406922  -0.003461781   0.004045466         139           0          10           0   1.987656E-6            2.
     25.05854    0.01200438   1.049684E-4    0.00176272   0.001246431     0.1926863   0.006954286      80.70647      1.148553      111.5571     0.1050031      113.8296    0.09014834  -0.001392832   9.880684E-5    0.07093953      2.237376      4.801651   0.009535667   0.009452557      137.5573      140.8554     -5.346209     -5.371933        1599        1969   -0.00317551   0.004231225  -0.007657942   0.004260291  -0.008131385   0.004185754  -0.004978508   0.004162538         141           0          10           0   5.180804E-6            2.
     25.30912    0.01157576   1.077345E-4   0.001815574   0.001283805     0.1939918   0.007517478      80.88208      1.231672      111.5697      0.114807      113.8331    0.09823998  -0.001308376   9.697911E-5    0.07412171      2.242948      4.841126    0.01015202    0.01005823      137.8898      141.2771      -5.34883     -5.375179        1627        2017  -0.002113226   0.004491763    -0.0131844   0.004603377  -0.006849967   0.004447937   -0.00625719   0.004453927         142           0          10           0   7.054005E-6            2.
     25.56222    0.01121146   1.108313E-4   0.001874327    0.00132535     0.1962535   0.007494904      81.07962      1.213699      111.5551     0.1159026      113.8223     0.0988126  -0.001333665   9.103544E-5    0.06825959      2.248535      4.875845     0.0107865    0.01068034      138.1571      141.6401     -5.350933     -5.377965        1651        2061  -0.001529499     0.0043797   -0.01751168   0.004553653  -0.006814153   0.004321641  -0.007242876    0.00434159         143           0          10           0   1.155966E-5            2.
